SDSS_objID,redshift,M_r,M_r_err,gr,gr_err,logab,fracDeV,red
587731186726600793,0.0624,-21.64,0.01,0.672,0.018,0.064,0.41,1
587741708880904334,0.0587,-20.96,0.01,0.624,0.018,0.169,0.16,0
587739608639406226,0.0396,-20.98,0.00,0.480,0.016,0.052,0.07,0
587727220876443843,0.0362,-20.49,0.01,0.581,0.021,0.068,0.22,0
587738196116766989,0.0686,-20.57,0.01,0.578,0.024,0.023,0.11,0
587724231567999111,0.0380,-20.76,0.01,0.549,0.024,0.088,0.07,0
587741421640482973,0.0658,-20.54,0.01,0.322,0.022,0.134,0.50,0
587725773995638965,0.0317,-20.24,0.01,0.481,0.020,0.195,0.10,0
587736915678855391,0.0799,-20.18,0.02,0.457,0.033,0.065,0.44,0
587729226612736179,0.0714,-21.66,0.01,0.552,0.018,0.049,0.16,0
587732583667204150,0.0468,-21.99,0.00,0.631,0.015,0.114,0.37,0
588298663574765773,0.0827,-21.21,0.01,0.330,0.020,0.083,0.34,0
588007003623850091,0.0541,-21.61,0.00,0.552,0.016,0.157,0.00,0
587739707410153677,0.0360,-20.23,0.01,0.525,0.016,0.153,0.09,0
587738409793552533,0.0555,-20.67,0.01,0.470,0.020,0.184,0.11,0
587731679578816654,0.0633,-20.93,0.01,0.580,0.021,0.141,0.46,0
587732049486348460,0.0505,-20.72,0.01,0.451,0.017,0.049,0.25,0
587725551746285596,0.0423,-21.08,0.00,0.624,0.016,0.043,0.13,0
587739809947582661,0.0522,-20.63,0.01,0.544,0.019,0.149,0.00,0
587739810499264676,0.0461,-21.71,0.00,0.614,0.015,0.058,0.31,0
587739408387211416,0.0736,-21.15,0.01,0.564,0.018,0.138,0.23,0
587736898501476547,0.0646,-20.90,0.01,0.495,0.020,0.122,0.03,0
587742014876942565,0.0512,-20.22,0.01,0.452,0.019,0.171,0.00,0
588017720649777281,0.0671,-20.92,0.01,0.665,0.019,0.139,0.13,1
587738574068908251,0.0362,-20.34,0.00,0.484,0.016,0.037,0.00,0
587742189902889110,0.0736,-22.20,0.00,0.534,0.015,0.058,0.16,0
587732772659658854,0.0697,-20.85,0.01,0.560,0.019,0.160,0.32,0
588017722251411632,0.0606,-20.23,0.01,0.427,0.021,0.147,0.14,0
587738569248145433,0.0441,-22.09,0.00,0.564,0.015,0.032,0.43,0
587738947198058767,0.0838,-21.59,0.01,0.571,0.021,0.080,0.17,0
587727178982883403,0.0832,-20.86,0.01,0.537,0.027,0.019,0.12,0
588013382738444380,0.0411,-20.86,0.01,0.387,0.018,0.073,0.00,0
587739505542299739,0.0584,-20.93,0.01,0.603,0.025,0.026,0.44,0
588017704542994539,0.0430,-21.92,0.00,0.541,0.015,0.108,0.50,0
587735667454640177,0.0429,-20.96,0.03,0.736,0.036,0.169,0.11,1
587726879416844579,0.0793,-21.49,0.01,0.608,0.025,0.038,0.26,0
587731173306008130,0.0302,-21.09,0.01,0.607,0.018,0.154,0.00,0
587735348564328639,0.0530,-21.39,0.00,0.581,0.015,0.147,0.00,0
587738568700526871,0.0758,-21.46,0.01,0.532,0.019,0.049,0.00,0
587738947198714043,0.0717,-20.81,0.01,0.632,0.020,0.076,0.49,0
587731185113497991,0.0511,-21.08,0.01,0.373,0.018,0.072,0.00,0
587736547382853974,0.0631,-21.15,0.01,0.524,0.019,0.170,0.00,0
588848900435869865,0.0462,-21.20,0.01,0.532,0.018,0.046,0.00,0
587736942522401014,0.0541,-21.34,0.01,0.519,0.017,0.165,0.00,0
588010359081599168,0.0471,-20.61,0.01,0.484,0.019,0.172,0.00,0
587735662087831709,0.0537,-22.42,0.00,0.658,0.015,0.197,0.49,0
588015509814378666,0.0411,-21.46,0.01,0.525,0.017,0.125,0.00,0
587726879424643217,0.0321,-20.43,0.01,0.503,0.018,0.176,0.28,0
587741600948289620,0.0825,-21.61,0.01,0.556,0.018,0.109,0.29,0
587733442125693124,0.0345,-20.70,0.01,0.562,0.028,0.022,0.00,0
587735349635842201,0.0828,-21.26,0.01,0.577,0.022,0.120,0.26,0
587729387689279506,0.0412,-21.65,0.00,0.596,0.015,0.135,0.32,0
588848898828533784,0.0345,-21.01,0.00,0.527,0.016,0.118,0.46,0
587739810499068202,0.0737,-21.34,0.01,0.416,0.017,0.112,0.00,0
587738950417776731,0.0366,-21.28,0.00,0.571,0.015,0.027,0.08,0
587733427087147129,0.0815,-22.60,0.01,0.577,0.017,0.035,0.28,0
587733603728752863,0.0387,-21.89,0.01,0.613,0.016,0.127,0.40,0
588013382207995985,0.0438,-20.95,0.00,0.506,0.016,0.159,0.00,0
587739158723231845,0.0678,-20.59,0.01,0.375,0.019,0.024,0.30,0
587741531710685246,0.0469,-21.80,0.00,0.536,0.015,0.018,0.13,0
587732578308915401,0.0358,-20.70,0.00,0.642,0.016,0.186,0.48,0
588017949896540271,0.0568,-21.04,0.01,0.496,0.019,0.021,0.17,0
587731679574950133,0.0460,-21.58,0.01,0.649,0.016,0.192,0.26,0
588010358539223180,0.0655,-20.45,0.01,0.382,0.021,0.092,0.20,0
588017626686292077,0.0490,-21.73,0.00,0.581,0.015,0.108,0.12,0
588007005775266023,0.0748,-21.37,0.01,0.591,0.017,0.095,0.09,0
587728905027322272,0.0446,-21.09,0.01,0.630,0.016,0.198,0.08,0
587738564943872434,0.0646,-21.94,0.00,0.670,0.016,0.011,0.31,1
587738409792831648,0.0645,-20.77,0.01,0.449,0.024,0.119,0.10,0
587742061598736559,0.0437,-21.38,0.00,0.558,0.016,0.137,0.43,0
587725818030850281,0.0409,-21.59,0.02,0.535,0.034,0.043,0.20,0
587739707406549324,0.0825,-22.06,0.01,0.543,0.016,0.073,0.13,0
587739811024207968,0.0388,-20.81,0.00,0.467,0.015,0.160,0.40,0
587725993573941525,0.0715,-21.63,0.01,0.551,0.016,0.039,0.20,0
588018055652114584,0.0742,-21.18,0.01,0.593,0.023,0.156,0.18,0
587739647281856710,0.0352,-20.40,0.01,0.432,0.016,0.200,0.08,0
588017116129787978,0.0368,-20.38,0.00,0.426,0.016,0.086,0.26,0
587734303807176787,0.0531,-20.74,0.01,0.574,0.024,0.101,0.00,0
587725578037362974,0.0842,-22.16,0.00,0.540,0.016,0.094,0.48,0
587732152035704925,0.0634,-21.51,0.00,0.555,0.015,0.088,0.06,0
587732484367712417,0.0639,-21.09,0.01,0.424,0.017,0.061,0.00,0
588017978343424024,0.0507,-20.55,0.03,0.502,0.083,0.143,0.14,0
587726879953715524,0.0575,-21.04,0.01,0.538,0.017,0.191,0.02,0
587724241232724100,0.0715,-21.18,0.01,0.535,0.019,0.044,0.00,0
587742061586940176,0.0676,-21.08,0.01,0.535,0.018,0.087,0.00,0
587738568703869023,0.0426,-21.89,0.00,0.434,0.015,0.052,0.25,0
587726878339170945,0.0681,-21.36,0.01,0.472,0.023,0.102,0.00,0
587732136456290380,0.0397,-20.22,0.35,0.434,0.379,0.033,0.22,0
587724199887372420,0.0773,-21.90,0.01,0.664,0.018,0.055,0.17,0
587739294015160428,0.0606,-22.05,0.01,0.611,0.019,0.097,0.15,0
587739646202675286,0.0505,-21.09,0.00,0.555,0.016,0.074,0.05,0
587722984438038540,0.0431,-21.22,0.00,0.427,0.016,0.106,0.03,0
588848898836660313,0.0464,-20.26,0.01,0.531,0.021,0.064,0.00,0
587735664769630365,0.0761,-21.48,0.01,0.550,0.019,0.154,0.05,0
587739407303704788,0.0344,-20.42,0.01,0.373,0.017,0.095,0.17,0
587736542550491435,0.0729,-20.37,0.01,0.505,0.029,0.114,0.11,0
587725591459594503,0.0308,-20.89,0.00,0.581,0.015,0.134,0.07,0
588017109684256895,0.0635,-20.26,0.01,0.373,0.026,0.195,0.32,0
587736753009918074,0.0795,-21.63,0.01,0.582,0.018,0.119,0.00,0
587724650328359026,0.0777,-21.17,0.01,0.550,0.026,0.147,0.22,0
587736525371277501,0.0642,-21.68,0.01,0.481,0.017,0.086,0.17,0
587735348011795018,0.0527,-21.22,0.00,0.598,0.016,0.134,0.42,0
588017721185730679,0.0360,-20.76,0.01,0.509,0.017,0.085,0.00,0
588017948278456443,0.0483,-22.09,0.00,0.501,0.015,0.036,0.35,0
587736940377931789,0.0788,-21.45,0.01,0.590,0.029,0.133,0.05,0
587739505005887673,0.0597,-22.35,0.00,0.686,0.015,0.097,0.46,1
587739720832385129,0.0785,-22.46,0.01,0.584,0.017,0.094,0.34,0
588016891708440610,0.0422,-20.74,0.01,0.458,0.023,0.069,0.18,0
587732136996765809,0.0506,-22.20,0.00,0.685,0.015,0.194,0.48,1
587727179519819893,0.0660,-21.79,0.01,0.622,0.017,0.030,0.40,0
587736917288091813,0.0435,-20.95,0.01,0.481,0.016,0.085,0.12,0
587729160577548408,0.0626,-20.90,0.01,0.522,0.020,0.141,0.00,0
587738948832985191,0.0832,-21.35,0.01,0.596,0.020,0.178,0.15,0
587731513145950343,0.0697,-21.84,0.01,0.520,0.018,0.137,0.00,0
588017948293660820,0.0598,-21.51,0.01,0.507,0.017,0.013,0.00,0
587739810488713434,0.0805,-21.89,0.01,0.473,0.017,0.039,0.31,0
587732482734686364,0.0538,-20.40,0.02,0.358,0.024,0.153,0.22,0
587735489208057981,0.0679,-20.65,0.01,0.499,0.021,0.050,0.00,0
588007003634729028,0.0445,-20.57,0.01,0.399,0.017,0.022,0.22,0
587732577756971484,0.0359,-21.06,0.01,0.570,0.017,0.070,0.00,0
587732578311798894,0.0714,-21.48,0.01,0.546,0.017,0.117,0.37,0
588017947736408096,0.0721,-21.36,0.01,0.463,0.020,0.162,0.04,0
587739115243241503,0.0457,-20.73,0.01,0.575,0.021,0.102,0.19,0
587739405708886085,0.0704,-21.87,0.01,0.579,0.018,0.192,0.00,0
588016892248522822,0.0527,-20.89,0.01,0.479,0.018,0.120,0.08,0
587734948052074655,0.0495,-20.72,0.01,0.488,0.025,0.187,0.07,0
587736586573578343,0.0765,-20.93,0.01,0.452,0.021,0.124,0.12,0
587739405706723471,0.0701,-20.72,0.01,0.403,0.026,0.089,0.10,0
588007005234266362,0.0399,-21.15,0.01,0.537,0.027,0.012,0.00,0
587731681186676863,0.0511,-21.83,0.04,0.620,0.045,0.165,0.01,0
588009368009834708,0.0577,-20.56,0.01,0.409,0.022,0.100,0.17,0
587725589848326388,0.0305,-20.59,0.01,0.524,0.016,0.093,0.20,0
587725816962613355,0.0439,-20.86,0.00,0.603,0.016,0.156,0.10,0
587741533845848286,0.0818,-21.05,0.01,0.555,0.025,0.162,0.38,0
587734949668192426,0.0338,-20.50,0.01,0.412,0.019,0.169,0.09,0
587734948056924263,0.0490,-20.93,0.01,0.530,0.018,0.102,0.17,0
587736477587538080,0.0824,-20.18,0.02,0.411,0.037,0.137,0.42,0
587731890578063450,0.0818,-22.34,0.01,0.505,0.017,0.123,0.06,0
587725490525045016,0.0754,-21.61,0.01,0.471,0.017,0.097,0.04,0
587739809411563637,0.0766,-21.42,0.01,0.572,0.020,0.050,0.10,0
588297864721924178,0.0642,-22.25,0.01,0.579,0.016,0.180,0.12,0
588017721713754318,0.0703,-21.71,0.01,0.488,0.017,0.180,0.15,0
587741387810537825,0.0803,-21.59,0.01,0.636,0.018,0.176,0.14,0
588017570316484754,0.0763,-21.22,0.01,0.409,0.020,0.197,0.03,0
587739407299051549,0.0841,-22.13,0.01,0.643,0.018,0.162,0.09,0
588017979952267394,0.0606,-21.73,0.01,0.578,0.022,0.040,0.00,0
587739811559112708,0.0323,-20.81,0.00,0.409,0.015,0.183,0.47,0
587725816955601090,0.0670,-21.14,0.01,0.576,0.019,0.074,0.18,0
587730845816586609,0.0606,-20.28,0.01,0.423,0.031,0.073,0.12,0
587732577769291993,0.0767,-21.37,0.01,0.650,0.019,0.153,0.12,0
587735665847304324,0.0767,-21.38,0.01,0.577,0.020,0.158,0.09,0
587727221396079027,0.0716,-21.98,0.27,0.534,0.527,0.096,0.13,0
587731498648076393,0.0417,-20.66,0.01,0.655,0.017,0.054,0.48,1
588017566560485505,0.0823,-22.68,0.01,0.572,0.017,0.129,0.00,0
587729653428191602,0.0490,-21.52,0.01,0.626,0.019,0.192,0.21,0
587741600416596020,0.0335,-20.92,0.00,0.383,0.015,0.152,0.06,0
588010136266539161,0.0471,-20.62,0.01,0.360,0.020,0.061,0.00,0
588015509817589919,0.0700,-20.92,0.01,0.467,0.023,0.095,0.00,0
587729233053221171,0.0713,-20.81,0.01,0.358,0.023,0.076,0.19,0
588017111288774802,0.0790,-21.23,0.01,0.498,0.019,0.076,0.19,0
587733604254220416,0.0717,-21.01,0.01,0.497,0.020,0.197,0.00,0
587739303679361103,0.0347,-20.84,0.01,0.538,0.020,0.180,0.16,0
587726014013309138,0.0706,-20.37,0.02,0.335,0.037,0.065,0.10,0
587728309639643237,0.0752,-21.31,0.01,0.569,0.023,0.110,0.00,0
588018089471181022,0.0596,-20.91,0.01,0.416,0.018,0.192,0.21,0
587736807763017894,0.0438,-20.19,0.01,0.377,0.020,0.117,0.22,0
588017991779877313,0.0528,-21.77,0.01,0.618,0.016,0.160,0.38,0
588017977817825371,0.0374,-21.23,0.00,0.588,0.016,0.016,0.34,0
587728307485737088,0.0740,-21.13,0.01,0.501,0.025,0.134,0.08,0
587738568702820437,0.0814,-21.19,0.01,0.509,0.022,0.069,0.18,0
587736914604785830,0.0513,-21.41,0.01,0.434,0.017,0.150,0.19,0
588010136267718807,0.0568,-20.84,0.01,0.590,0.019,0.116,0.22,0
587733398110404929,0.0813,-20.59,0.02,0.501,0.031,0.108,0.42,0
587738067263226253,0.0844,-21.32,0.01,0.604,0.023,0.147,0.02,0
587729158447366418,0.0642,-22.63,0.00,0.625,0.015,0.010,0.46,0
587739721384394965,0.0377,-20.61,0.01,0.435,0.017,0.177,0.23,0
587738195576816007,0.0627,-21.05,0.01,0.566,0.018,0.078,0.00,0
587722983894417548,0.0674,-20.67,0.01,0.540,0.024,0.035,0.46,0
587731885733249268,0.0600,-21.13,0.01,0.492,0.018,0.117,0.01,0
587739406250737831,0.0577,-21.08,0.01,0.393,0.020,0.077,0.14,0
587726031182364752,0.0798,-21.71,0.01,0.401,0.018,0.047,0.32,0
587726032789569632,0.0733,-20.36,0.02,0.429,0.028,0.035,0.07,0
588017567632130109,0.0840,-21.91,0.01,0.515,0.016,0.039,0.33,0
587734622171365507,0.0561,-20.35,0.01,0.518,0.023,0.112,0.13,0
587731186741346415,0.0833,-21.26,0.01,0.695,0.020,0.144,0.42,1
587726102020358250,0.0491,-21.05,0.01,0.484,0.017,0.136,0.16,0
587732703398920444,0.0764,-21.43,0.01,0.578,0.018,0.180,0.29,0
587725816956256461,0.0363,-20.23,0.01,0.482,0.016,0.153,0.09,0
587738572459409461,0.0537,-21.10,0.01,0.496,0.020,0.094,0.38,0
587744729298501818,0.0739,-21.11,0.01,0.547,0.023,0.037,0.09,0
587731873388101920,0.0821,-21.99,0.01,0.532,0.018,0.121,0.12,0
587739719757725861,0.0485,-21.64,0.01,0.577,0.016,0.171,0.19,0
587735665321508891,0.0549,-20.90,0.01,0.446,0.018,0.063,0.35,0
587735349094187218,0.0433,-20.83,0.00,0.625,0.016,0.111,0.35,0
588015510343516321,0.0611,-20.69,0.01,0.378,0.023,0.185,0.00,0
587741532785279130,0.0472,-20.84,0.01,0.492,0.018,0.069,0.00,0
587741707799953494,0.0361,-20.22,0.01,0.387,0.017,0.050,0.14,0
587725470131224792,0.0719,-21.53,0.01,0.633,0.018,0.113,0.25,0
587736478127554755,0.0546,-20.69,0.01,0.352,0.022,0.085,0.00,0
587739812098539583,0.0373,-21.56,0.00,0.672,0.015,0.139,0.50,1
588010359084548257,0.0720,-21.89,0.01,0.534,0.018,0.126,0.01,0
587739707942109288,0.0746,-21.87,0.01,0.608,0.017,0.045,0.35,0
588017990705611155,0.0524,-21.04,0.01,0.487,0.019,0.064,0.00,0
588016891708309582,0.0420,-20.99,0.02,0.530,0.033,0.116,0.16,0
587725576962506963,0.0660,-21.46,0.01,0.591,0.017,0.154,0.00,0
588017603604709459,0.0363,-20.89,0.00,0.586,0.017,0.018,0.25,0
587725773995507930,0.0505,-21.09,0.01,0.398,0.019,0.093,0.29,0
588010878767071420,0.0595,-20.77,0.02,0.433,0.027,0.052,0.10,0
587741533323133003,0.0526,-21.89,0.01,0.648,0.016,0.045,0.23,0
587728669338829063,0.0842,-22.13,0.01,0.528,0.019,0.126,0.11,0
587739303687422094,0.0614,-22.14,0.00,0.631,0.015,0.142,0.09,0
588007005767795097,0.0672,-21.53,0.01,0.527,0.018,0.012,0.40,0
587735666386862281,0.0631,-20.55,0.01,0.390,0.024,0.044,0.17,0
587739131878113485,0.0593,-20.38,0.01,0.474,0.024,0.089,0.00,0
587729409684799703,0.0466,-21.42,0.00,0.521,0.016,0.173,0.00,0
588017978336935947,0.0638,-22.61,0.00,0.524,0.016,0.076,0.29,0
587725550662975631,0.0842,-20.73,0.02,0.431,0.033,0.042,0.11,0
587741709402374445,0.0465,-20.83,0.01,0.343,0.017,0.112,0.06,0
587732702853660902,0.0728,-21.73,0.01,0.576,0.018,0.152,0.19,0
587739157120549024,0.0790,-20.65,0.02,0.543,0.027,0.177,0.25,0
588018089471312145,0.0482,-21.04,0.00,0.629,0.016,0.121,0.08,0
588848899921215711,0.0826,-21.93,0.01,0.511,0.018,0.040,0.08,0
587738617566134414,0.0796,-22.36,0.00,0.650,0.015,0.197,0.38,0
587731511540252844,0.0707,-21.60,0.01,0.587,0.021,0.122,0.23,0
587733398104899755,0.0334,-20.84,0.00,0.498,0.015,0.019,0.06,0
587742863132655792,0.0476,-21.40,0.01,0.488,0.018,0.080,0.39,0
587731891653378061,0.0438,-21.19,0.00,0.634,0.015,0.067,0.17,0
587725039021457506,0.0713,-21.96,0.01,0.626,0.019,0.083,0.26,0
587736809382412529,0.0822,-20.62,0.01,0.420,0.023,0.191,0.00,0
587733424406986895,0.0522,-20.80,0.01,0.517,0.018,0.191,0.27,0
588010359076028601,0.0653,-22.49,0.01,0.664,0.017,0.020,0.46,0
588015509808939099,0.0596,-22.31,0.00,0.453,0.016,0.082,0.34,0
588013381662146706,0.0424,-20.74,0.00,0.547,0.017,0.106,0.10,0
588017626693959794,0.0501,-20.60,0.01,0.555,0.017,0.064,0.15,0
588017110751379461,0.0536,-20.75,0.01,0.419,0.018,0.124,0.00,0
587734891678072918,0.0689,-21.92,0.01,0.571,0.017,0.129,0.43,0
587741708326469930,0.0598,-21.58,0.01,0.557,0.016,0.068,0.17,0
587727223008592008,0.0623,-20.84,0.01,0.527,0.021,0.171,0.00,0
588010880373424371,0.0823,-21.78,0.01,0.597,0.019,0.151,0.21,0
587733609086255319,0.0589,-21.76,0.01,0.619,0.022,0.129,0.29,0
587737809564926287,0.0829,-21.64,0.01,0.631,0.022,0.075,0.02,0
588017977285541986,0.0784,-21.94,0.01,0.682,0.020,0.136,0.50,1
587741726576017530,0.0759,-21.23,0.01,0.505,0.017,0.063,0.02,0
587734893823197235,0.0657,-21.27,0.01,0.489,0.017,0.153,0.03,0
587741709415547053,0.0695,-20.98,0.01,0.419,0.019,0.163,0.12,0
588015509822374010,0.0716,-21.43,0.01,0.420,0.017,0.145,0.37,0
587741707803754542,0.0761,-21.41,0.01,0.466,0.017,0.076,0.39,0
587724234256285754,0.0438,-22.16,0.00,0.566,0.015,0.040,0.38,0
587725041705615428,0.0327,-21.03,0.00,0.615,0.015,0.017,0.12,0
587742014881726580,0.0777,-21.95,0.01,0.625,0.018,0.047,0.19,0
588017110224666703,0.0608,-21.56,0.01,0.487,0.016,0.170,0.04,0
588015508209991889,0.0833,-21.77,0.01,0.446,0.017,0.056,0.00,0
588017948280553581,0.0394,-20.26,0.01,0.443,0.017,0.063,0.04,0
587738570310484166,0.0666,-21.77,0.01,0.622,0.016,0.084,0.23,0
587732484362666118,0.0535,-21.44,0.02,0.647,0.023,0.016,0.28,0
587739608626626649,0.0781,-21.98,0.01,0.607,0.017,0.094,0.10,0
587736962921136348,0.0848,-21.07,0.01,0.534,0.026,0.051,0.00,0
587741533306159398,0.0600,-21.27,0.01,0.610,0.021,0.129,0.00,0
588017991240122627,0.0743,-20.87,0.01,0.430,0.022,0.177,0.00,0
588010360152522912,0.0551,-20.51,0.01,0.571,0.018,0.130,0.05,0
587739305287614599,0.0600,-20.29,0.01,0.540,0.023,0.052,0.43,0
587728879268528221,0.0628,-21.88,0.01,0.609,0.018,0.053,0.10,0
587728665043206233,0.0785,-21.76,0.02,0.604,0.045,0.115,0.12,0
587731513150800091,0.0467,-21.69,0.00,0.635,0.016,0.069,0.27,0
587738615947853902,0.0822,-20.91,0.01,0.378,0.020,0.043,0.00,0
587735043069313452,0.0735,-21.16,0.01,0.484,0.018,0.074,0.04,0
587724199352926375,0.0611,-20.84,0.01,0.635,0.021,0.062,0.09,0
587739608623808632,0.0751,-20.64,0.02,0.436,0.028,0.163,0.29,0
588017720639750284,0.0814,-21.53,0.01,0.491,0.021,0.028,0.14,0
587729773684457677,0.0547,-21.37,0.01,0.578,0.017,0.100,0.17,0
587739811557539949,0.0783,-20.95,0.01,0.435,0.023,0.106,0.14,0
587725469595730039,0.0544,-22.17,0.00,0.635,0.015,0.113,0.48,0
588017605238259900,0.0674,-21.55,0.01,0.506,0.016,0.059,0.04,0
587727214959984937,0.0596,-20.97,0.01,0.529,0.022,0.200,0.00,0
588007005802463458,0.0588,-21.12,0.01,0.500,0.020,0.074,0.06,0
588017116663382118,0.0629,-22.17,0.00,0.554,0.015,0.111,0.05,0
587736523761844369,0.0563,-20.18,0.01,0.456,0.023,0.102,0.00,0
587731870164648096,0.0724,-21.31,0.01,0.544,0.019,0.051,0.18,0
588017566022565974,0.0430,-20.62,0.01,0.493,0.018,0.057,0.14,0
587738409251635215,0.0363,-21.86,0.00,0.448,0.015,0.093,0.35,0
588010358538633456,0.0454,-20.80,0.01,0.417,0.016,0.171,0.05,0
587728879259418850,0.0549,-21.19,0.01,0.543,0.019,0.013,0.39,0
588017721182846982,0.0386,-21.47,0.18,0.647,0.196,0.177,0.15,0
587732770511454238,0.0738,-20.95,0.01,0.182,0.017,0.064,0.20,0
588017979977564335,0.0487,-21.41,0.01,0.668,0.017,0.159,0.28,1
588017947200716894,0.0309,-21.02,0.01,0.550,0.016,0.150,0.40,0
587736919432953916,0.0464,-20.91,0.05,0.536,0.080,0.116,0.15,0
588295842321727606,0.0467,-20.70,0.01,0.360,0.016,0.111,0.00,0
587725818558349458,0.0430,-20.91,0.01,0.625,0.017,0.063,0.43,0
587736584966635675,0.0590,-21.31,0.01,0.510,0.016,0.041,0.31,0
588010879832227961,0.0508,-21.16,0.01,0.451,0.016,0.008,0.25,0
587741533847617719,0.0311,-20.28,0.04,0.580,0.052,0.141,0.14,0
587744638561485497,0.0455,-20.87,0.01,0.425,0.019,0.079,0.08,0
587726100417806626,0.0831,-22.31,0.04,0.671,0.051,0.097,0.40,0
587733081347457245,0.0750,-21.14,0.01,0.621,0.019,0.141,0.32,0
587741488761274453,0.0312,-20.45,0.00,0.670,0.016,0.055,0.15,1
587741709419348082,0.0531,-21.75,0.00,0.691,0.015,0.183,0.34,1
587741531703279757,0.0574,-20.29,0.02,0.420,0.030,0.071,0.00,0
587732136458518691,0.0497,-21.10,0.01,0.540,0.017,0.149,0.26,0
588011219672039651,0.0309,-20.22,0.01,0.613,0.017,0.187,0.00,0
587736915147751595,0.0339,-21.03,0.01,0.613,0.017,0.114,0.43,0
587742864744513648,0.0450,-20.38,0.01,0.488,0.024,0.109,0.12,0
588017949890445392,0.0763,-20.44,0.01,0.370,0.024,0.057,0.00,0
587733080806653970,0.0639,-21.35,0.29,0.605,0.410,0.161,0.39,0
587729229294207062,0.0625,-21.66,0.00,0.408,0.015,0.034,0.45,0
587729970716803382,0.0721,-20.57,0.02,0.546,0.043,0.139,0.30,0
587736940909363348,0.0689,-20.19,0.01,0.342,0.022,0.109,0.00,0
587729157896601742,0.0827,-22.09,0.01,0.635,0.018,0.047,0.27,0
587735348031324365,0.0804,-20.92,0.01,0.490,0.021,0.077,0.00,0
587739099139932277,0.0837,-21.09,0.01,0.401,0.023,0.057,0.08,0
587739096444305532,0.0823,-21.00,0.01,0.601,0.029,0.101,0.28,0
587745244693004487,0.0681,-21.15,0.01,0.558,0.019,0.193,0.00,0
587739719222165617,0.0683,-21.39,0.01,0.589,0.019,0.194,0.16,0
587739607554130017,0.0591,-21.08,0.01,0.514,0.022,0.041,0.12,0
588017948828893296,0.0709,-20.96,0.01,0.452,0.018,0.048,0.00,0
587735743694897489,0.0443,-20.40,0.01,0.525,0.018,0.139,0.39,0
587731869626138808,0.0655,-21.98,0.00,0.555,0.015,0.144,0.42,0
587727221398110716,0.0784,-20.54,0.02,0.444,0.032,0.101,0.44,0
588016840172896306,0.0762,-21.07,0.01,0.443,0.023,0.168,0.29,0
588017978371670304,0.0830,-22.54,0.00,0.763,0.016,0.154,0.47,1
587726013995810935,0.0796,-21.01,0.01,0.462,0.023,0.093,0.00,0
587726877807345877,0.0684,-21.55,0.01,0.523,0.018,0.040,0.36,0
588015509273182266,0.0452,-20.88,0.01,0.594,0.017,0.175,0.00,0
587728668803072380,0.0465,-21.29,0.00,0.529,0.015,0.063,0.00,0
587733609630531886,0.0848,-22.21,0.01,0.625,0.017,0.052,0.11,0
588017703996883078,0.0830,-22.33,0.01,0.558,0.017,0.039,0.25,0
587735743692537912,0.0361,-21.01,0.00,0.611,0.015,0.028,0.34,0
587728679540359300,0.0454,-21.33,0.00,0.539,0.015,0.065,0.00,0
588023045865406830,0.0531,-21.07,0.01,0.534,0.017,0.092,0.18,0
588013383815725189,0.0500,-21.32,0.00,0.548,0.016,0.097,0.04,0
587729777982570755,0.0551,-20.80,0.01,0.575,0.020,0.076,0.06,0
587722952230961739,0.0760,-20.25,0.02,0.321,0.032,0.158,0.36,0
588017116666986643,0.0808,-21.83,0.01,0.528,0.017,0.077,0.27,0
587726032263250234,0.0528,-20.78,0.01,0.344,0.021,0.068,0.13,0
587738568709308589,0.0648,-20.82,0.01,0.596,0.027,0.186,0.00,0
587736478664097987,0.0803,-21.23,0.01,0.441,0.022,0.026,0.00,0
587729408083886185,0.0629,-20.85,0.07,0.429,0.090,0.103,0.44,0
587735349101789194,0.0834,-20.42,0.05,0.748,0.082,0.075,0.29,1
587741829653594347,0.0538,-20.70,0.01,0.539,0.020,0.105,0.00,0
587731512078958736,0.0420,-21.32,0.00,0.686,0.016,0.002,0.14,1
587730023327727709,0.0525,-21.85,0.00,0.570,0.016,0.043,0.00,0
587725075530186805,0.0559,-21.03,0.01,0.505,0.020,0.187,0.19,0
587729159513440352,0.0578,-21.27,0.01,0.536,0.016,0.069,0.12,0
587731187279069398,0.0846,-20.41,0.02,0.368,0.030,0.069,0.18,0
587741533301244311,0.0771,-21.66,0.01,0.584,0.018,0.099,0.03,0
587741532771189079,0.0321,-20.61,0.00,0.533,0.015,0.078,0.37,0
587735665313513777,0.0750,-20.82,0.01,0.484,0.027,0.066,0.32,0
587742773479211144,0.0674,-20.95,0.01,0.365,0.023,0.083,0.49,0
587739631704539321,0.0688,-20.18,0.01,0.363,0.021,0.105,0.00,0
587739406784594009,0.0713,-20.92,0.01,0.514,0.021,0.034,0.32,0
588011097799000155,0.0815,-22.35,0.00,0.594,0.015,0.118,0.14,0
587741602563948681,0.0327,-20.19,0.01,0.392,0.017,0.060,0.14,0
587735662080950285,0.0627,-20.36,0.01,0.521,0.022,0.020,0.26,0
587735666926419976,0.0768,-22.28,0.06,0.659,0.097,0.037,0.27,0
587733440510885952,0.0368,-21.04,0.01,0.377,0.030,0.051,0.32,0
587739709018210347,0.0822,-22.25,0.01,0.591,0.018,0.082,0.22,0
587732482205220899,0.0471,-21.08,0.01,0.595,0.017,0.087,0.13,0
